N,time_bellman,time_dijkstra
21407,0.015810,0.000292
21408,0.019088,0.000076
21409,0.014866,0.000160
21410,0.014600,0.000149
21411,0.014787,0.000059
21412,0.014777,0.000167
21413,0.014798,0.000184
21414,0.015170,0.000125
21415,0.017468,0.000258
21416,0.016753,0.000230
21417,0.014308,0.000130
21418,0.014829,0.000151
21419,0.014852,0.000102
21420,0.014583,0.000175
21421,0.014694,0.000150
21422,0.013967,0.000167
21423,0.014452,0.000026
21424,0.015530,0.000063
21425,0.014873,0.000077
21426,0.015229,0.000233
21427,0.016065,0.000099
21428,0.014529,0.000062
21429,0.014836,0.000103
21430,0.016293,0.000261
21431,0.017578,0.000134
21432,0.014590,0.000091
21433,0.016123,0.000105
21434,0.015432,0.000172
21435,0.014907,0.000137
21436,0.014566,0.000143
21437,0.014786,0.000190
21438,0.017220,0.000054
21439,0.014524,0.000054
21440,0.015782,0.000156
21441,0.014700,0.000048
21442,0.013680,0.000042
21443,0.014888,0.000104
21444,0.018002,0.000184
21445,0.017196,0.000088
21446,0.016931,0.000203
21447,0.016353,0.000047
21448,0.014913,0.000075
21449,0.015018,0.000051
21450,0.015161,0.000155
21451,0.015244,0.000069
21452,0.014514,0.000028
21453,0.018906,0.000186
21454,0.017837,0.000044
21455,0.016816,0.000040
21456,0.018105,0.000052
21457,0.017789,0.000162
21458,0.017765,0.000185
21459,0.016557,0.000143
21460,0.021270,0.000237
21461,0.018238,0.000069
21462,0.017183,0.000077
21463,0.018848,0.000141
21464,0.018209,0.000109
21465,0.016534,0.000186
21466,0.020620,0.000139
21467,0.016788,0.000208
21468,0.017244,0.000072
21469,0.018953,0.000479
21470,0.021808,0.000067
21471,0.020571,0.000103
21472,0.019888,0.000111
21473,0.017383,0.000139
21474,0.015190,0.000059
21475,0.015367,0.000210
21476,0.014734,0.000045
21477,0.015061,0.000161
21478,0.019234,0.000070
21479,0.014891,0.000040
21480,0.015858,0.000155
21481,0.015022,0.000149
21482,0.015120,0.000087
21483,0.015272,0.000158
21484,0.014882,0.000163
21485,0.017496,0.000133
21486,0.016328,0.000157
21487,0.014668,0.000056
21488,0.015454,0.000045
21489,0.015323,0.000050
21490,0.014907,0.000138
21491,0.013566,0.000148
21492,0.016187,0.000026
21493,0.018100,0.000152
21494,0.015064,0.000166
21495,0.017384,0.000028
21496,0.017226,0.000043
21497,0.015454,0.000039
21498,0.015302,0.000168
21499,0.019220,0.000163
21500,0.013547,0.000135
21501,0.014849,0.000091
21502,0.014143,0.000154
21503,0.013977,0.000154
21504,0.015153,0.000047
21505,0.017739,0.000158
21506,0.017468,0.000255
21507,0.014557,0.000133
21508,0.015130,0.000155
21509,0.015077,0.000126
21510,0.015091,0.000103
21511,0.016302,0.000129
21512,0.015096,0.000119
21513,0.017621,0.000179
21514,0.015791,0.000091
21515,0.015444,0.000071
21516,0.015047,0.000115
21517,0.015635,0.000122
21518,0.015217,0.000094
21519,0.015688,0.000213
21520,0.016379,0.000298
21521,0.017751,0.000117
21522,0.017667,0.000089
21523,0.017890,0.000161
21524,0.016103,0.000030
21525,0.017731,0.000193
21526,0.018115,0.000144
21527,0.020785,0.000124
21528,0.018180,0.000036
21529,0.019954,0.000144
21530,0.016156,0.000236
21531,0.017634,0.000252
21532,0.017524,0.000245
21533,0.020926,0.000137
21534,0.016858,0.000085
21535,0.015490,0.000126
21536,0.017412,0.000111
21537,0.016084,0.000102
21538,0.019781,0.000162
21539,0.016473,0.000204
21540,0.017520,0.000038
21541,0.015517,0.000072
21542,0.014673,0.000045
21543,0.014569,0.000206
21544,0.015770,0.000152
21545,0.019173,0.000070
21546,0.014857,0.000046
21547,0.014815,0.000172
21548,0.014733,0.000179
21549,0.015147,0.000157
21550,0.015808,0.000154
21551,0.014850,0.000109
21552,0.018314,0.000140
21553,0.013949,0.000081
21554,0.014923,0.000037
21555,0.013627,0.000085
21556,0.015022,0.000043
21557,0.014773,0.000161
21558,0.014845,0.000126
21559,0.017368,0.000129
21560,0.016611,0.000169
21561,0.014903,0.000014
21562,0.015387,0.000136
21563,0.015272,0.000171
21564,0.014577,0.000117
21565,0.014975,0.000184
21566,0.016261,0.000159
21567,0.017497,0.000146
21568,0.015071,0.000032
21569,0.017104,0.000048
21570,0.017457,0.000152
21571,0.015177,0.000043
21572,0.015157,0.000044
21573,0.017797,0.000212
21574,0.015463,0.000135
21575,0.016665,0.000151
21576,0.015774,0.000093
21577,0.014923,0.000032
21578,0.017023,0.000105
21579,0.016736,0.000088
21580,0.018718,0.000145
21581,0.022065,0.000135
21582,0.020053,0.000175
21583,0.014896,0.000174
21584,0.014608,0.000199
21585,0.014758,0.000153
21586,0.015705,0.000129
21587,0.015012,0.000065
21588,0.014828,0.000037
21589,0.018529,0.000026
21590,0.016353,0.000069
21591,0.015368,0.000075
21592,0.019592,0.000139
21593,0.015200,0.000155
21594,0.014917,0.000047
21595,0.015573,0.000168
21596,0.016328,0.000195
21597,0.017317,0.000164
21598,0.015525,0.000191
21599,0.015043,0.000127
21600,0.016020,0.000102
21601,0.014874,0.000193
21602,0.014826,0.000092
21603,0.014883,0.000047
21604,0.018145,0.000171
21605,0.015413,0.000047
21606,0.014775,0.000172
21607,0.014709,0.000173
21608,0.015139,0.000147
21609,0.015224,0.000140
21610,0.015219,0.000179
21611,0.018026,0.000145
21612,0.016611,0.000177
21613,0.015365,0.000186
21614,0.015074,0.000039
21615,0.014793,0.000147
21616,0.014585,0.000122
21617,0.014708,0.000043
21618,0.015161,0.000039
21619,0.017589,0.000093
21620,0.015099,0.000173
21621,0.015019,0.000047
21622,0.014921,0.000056
21623,0.014934,0.000156
21624,0.014801,0.000106
21625,0.014887,0.000189
21626,0.018370,0.000219
21627,0.017958,0.000032
21628,0.014840,0.000043
21629,0.017316,0.000029
21630,0.015761,0.000251
21631,0.014864,0.000111
21632,0.015417,0.000144
21633,0.015954,0.000345
21634,0.018337,0.000036
21635,0.015362,0.000104
21636,0.015853,0.000041
21637,0.015100,0.000052
21638,0.015180,0.000070
21639,0.016077,0.000229
21640,0.021320,0.000149
21641,0.021389,0.000044
21642,0.015518,0.000038
21643,0.014841,0.000102
21644,0.015046,0.000241
21645,0.015082,0.000102
21646,0.014874,0.000173
21647,0.014997,0.000042
21648,0.017099,0.000117
21649,0.017382,0.000044
21650,0.015536,0.000056
21651,0.017674,0.000263
21652,0.015600,0.000145
21653,0.015082,0.000198
21654,0.015335,0.000254
21655,0.016820,0.000229
21656,0.017020,0.000154
21657,0.015023,0.000120
21658,0.014751,0.000079
21659,0.014878,0.000140
21660,0.015448,0.000156
21661,0.015100,0.000161
21662,0.015289,0.000190
21663,0.018228,0.000155
21664,0.014918,0.000109
21665,0.015676,0.000150
21666,0.015311,0.000162
21667,0.015388,0.000154
21668,0.015077,0.000177
21669,0.014755,0.000058
21670,0.018802,0.000068
21671,0.015000,0.000140
21672,0.015467,0.000171
21673,0.015533,0.000089
21674,0.015694,0.000032
21675,0.018754,0.000053
21676,0.015294,0.000124
21677,0.018671,0.000246
21678,0.015003,0.000241
21679,0.015665,0.000047
21680,0.015298,0.000067
21681,0.015162,0.000111
21682,0.014586,0.000141
21683,0.015229,0.000146
21684,0.019121,0.000151
21685,0.015824,0.000058
21686,0.014915,0.000056
21687,0.014638,0.000060
21688,0.014996,0.000109
21689,0.014883,0.000035
21690,0.015171,0.000133
21691,0.018041,0.000069
21692,0.015079,0.000136
21693,0.015518,0.000030
21694,0.014866,0.000279
21695,0.014657,0.000197
21696,0.015784,0.000110
21697,0.015241,0.000116
21698,0.017195,0.000215
21699,0.016446,0.000148
21700,0.014839,0.000119
21701,0.015107,0.000230
21702,0.015323,0.000210
21703,0.015125,0.000052
21704,0.015352,0.000080
21705,0.016633,0.000219
21706,0.017853,0.000200
21707,0.015251,0.000169
21708,0.014900,0.000189
21709,0.015812,0.000037
21710,0.017155,0.000195
21711,0.014874,0.000119
21712,0.014742,0.000154
21713,0.018673,0.000189
21714,0.015497,0.000061
21715,0.014692,0.000157
21716,0.014607,0.000136
21717,0.015746,0.000074
21718,0.015315,0.000041
21719,0.015053,0.000086
21720,0.016714,0.000164
21721,0.016194,0.000238
21722,0.015748,0.000053
21723,0.015876,0.000033
21724,0.014687,0.000075
21725,0.014977,0.000138
21726,0.014992,0.000135
21727,0.016427,0.000227
21728,0.018138,0.000139
21729,0.014903,0.000105
21730,0.015458,0.000190
21731,0.014765,0.000139
21732,0.014976,0.000196
21733,0.015162,0.000198
21734,0.015169,0.000169
21735,0.017927,0.000221
21736,0.015844,0.000043
21737,0.015496,0.000157
21738,0.014769,0.000077
21739,0.015112,0.000050
21740,0.014863,0.000159
21741,0.014879,0.000130
21742,0.015252,0.000084
21743,0.017744,0.000073
21744,0.015000,0.000127
21745,0.014765,0.000075
21746,0.015394,0.000148
21747,0.015285,0.000096
21748,0.014886,0.000077
21749,0.015900,0.000150
21750,0.017945,0.000245
21751,0.015743,0.000043
21752,0.015032,0.000149
21753,0.015210,0.000157
21754,0.016485,0.000236
21755,0.016293,0.000277
21756,0.015190,0.000225
21757,0.016738,0.000181
21758,0.016145,0.000207
21759,0.014976,0.000232
21760,0.015371,0.000219
21761,0.014746,0.000168
21762,0.015785,0.000147
21763,0.014716,0.000200
21764,0.016976,0.000179
21765,0.017203,0.000180
21766,0.014781,0.000247
21767,0.014700,0.000040
21768,0.016150,0.000111
21769,0.017891,0.000106
21770,0.014993,0.000176
21771,0.015653,0.000185
21772,0.017655,0.000189
21773,0.014819,0.000168
21774,0.015860,0.000166
21775,0.015262,0.000141
21776,0.015012,0.000176
21777,0.015536,0.000135
21778,0.014831,0.000052
21779,0.016735,0.000064
21780,0.016028,0.000092
21781,0.016131,0.000130
21782,0.015209,0.000096
21783,0.015536,0.000115
21784,0.015379,0.000158
21785,0.014894,0.000221
21786,0.016100,0.000216
21787,0.017426,0.000192
21788,0.014979,0.000155
21789,0.014925,0.000206
21790,0.015260,0.000234
21791,0.015356,0.000082
21792,0.014851,0.000046
21793,0.015614,0.000063
21794,0.019198,0.000062
21795,0.014834,0.000289
21796,0.014854,0.000078
21797,0.014844,0.000232
21798,0.014776,0.000142
21799,0.014990,0.000107
21800,0.015290,0.000041
21801,0.016914,0.000052
21802,0.016518,0.000135
21803,0.014911,0.000164
21804,0.014593,0.000207
21805,0.014882,0.000067
21806,0.016055,0.000043
21807,0.015082,0.000104
21808,0.015204,0.000134
21809,0.018017,0.000031
21810,0.015446,0.000159
21811,0.014971,0.000155
21812,0.014894,0.000200
21813,0.015655,0.000066
21814,0.015232,0.000140
21815,0.015199,0.000031
21816,0.017123,0.000173
21817,0.015086,0.000031
21818,0.014914,0.000032
21819,0.015661,0.000067
21820,0.015308,0.000068
21821,0.015011,0.000065
21822,0.015400,0.000095
21823,0.015792,0.000194
21824,0.016842,0.000109
21825,0.014844,0.000107
21826,0.015439,0.000114
21827,0.015140,0.000123
21828,0.015259,0.000154
21829,0.014591,0.000114
21830,0.014977,0.000181
21831,0.019106,0.000322
21832,0.016681,0.000155
21833,0.015155,0.000177
21834,0.015124,0.000053
21835,0.015057,0.000204
21836,0.015090,0.000171
21837,0.015454,0.000137
21838,0.017049,0.000218
21839,0.016654,0.000185
21840,0.015522,0.000084
21841,0.015288,0.000105
21842,0.014753,0.000030
21843,0.015198,0.000132
21844,0.014740,0.000156
21845,0.015976,0.000037
21846,0.018166,0.000160
21847,0.014380,0.000092
21848,0.014898,0.000155
21849,0.014809,0.000176
21850,0.014859,0.000126
21851,0.015548,0.000148
21852,0.015525,0.000148
21853,0.017870,0.000162
21854,0.015157,0.000095
21855,0.015339,0.000188
21856,0.014669,0.000124
21857,0.015336,0.000181
21858,0.015833,0.000241
21859,0.014939,0.000221
21860,0.017512,0.000140
21861,0.017369,0.000060
21862,0.015095,0.000192
21863,0.015060,0.000070
21864,0.018117,0.000113
21865,0.016743,0.000189
21866,0.015037,0.000188
21867,0.015980,0.000278
21868,0.017126,0.000024
21869,0.015439,0.000234
21870,0.015908,0.000170
21871,0.015325,0.000437
21872,0.015162,0.000168
21873,0.015196,0.000149
21874,0.014700,0.000140
21875,0.017998,0.000183
21876,0.015424,0.000165
21877,0.014749,0.000097
21878,0.014754,0.000093
21879,0.015047,0.000044
21880,0.015421,0.000079
21881,0.015637,0.000102
21882,0.017651,0.000078
21883,0.017383,0.000116
21884,0.014494,0.000151
21885,0.014750,0.000165
21886,0.014651,0.000049
21887,0.015167,0.000124
21888,0.014992,0.000173
21889,0.016837,0.000208
21890,0.017509,0.000013
21891,0.015064,0.000202
21892,0.014788,0.000143
21893,0.015837,0.000279
21894,0.015821,0.000156
21895,0.015146,0.000249
21896,0.015758,0.000077
21897,0.018262,0.000169
21898,0.015078,0.000118
21899,0.015042,0.000172
21900,0.015077,0.000185
21901,0.015298,0.000174
21902,0.015507,0.000114
21903,0.015124,0.000093
21904,0.017777,0.000242
21905,0.015377,0.000132
21906,0.015099,0.000103
21907,0.015302,0.000083
21908,0.015331,0.000117
21909,0.015524,0.000071
21910,0.014789,0.000044
21911,0.016013,0.000060
21912,0.016919,0.000054
21913,0.014756,0.000189
21914,0.015210,0.000091
21915,0.015325,0.000068
21916,0.014899,0.000200
21917,0.015000,0.000233
21918,0.015123,0.000078
21919,0.017588,0.000169
21920,0.015875,0.000156
21921,0.016191,0.000191
21922,0.015280,0.000103
21923,0.014823,0.000052
21924,0.014651,0.000057
21925,0.014858,0.000178
21926,0.015364,0.000106
21927,0.017918,0.000175
21928,0.014244,0.000139
21929,0.015012,0.000089
21930,0.014629,0.000054
21931,0.014919,0.000248
21932,0.015049,0.000094
21933,0.014874,0.000080
21934,0.017515,0.000066
21935,0.015599,0.000118
21936,0.015276,0.000122
21937,0.014922,0.000207
21938,0.015625,0.000226
21939,0.014972,0.000132
21940,0.015216,0.000188
21941,0.016929,0.000140
21942,0.016796,0.000147
21943,0.015028,0.000147
21944,0.015129,0.000134
21945,0.014824,0.000136
21946,0.014755,0.000116
21947,0.015624,0.000141
21948,0.015538,0.000078
21949,0.017604,0.000114
21950,0.015057,0.000057
21951,0.014936,0.000157
21952,0.014577,0.000052
21953,0.014640,0.000163
21954,0.015163,0.000234
21955,0.015150,0.000145
21956,0.015690,0.000087
21957,0.018490,0.000231
21958,0.016648,0.000204
21959,0.016300,0.000094
21960,0.017934,0.000196
21961,0.014665,0.000075
21962,0.014698,0.000182
21963,0.016255,0.000109
21964,0.018184,0.000097
21965,0.015441,0.000140
21966,0.015129,0.000200
21967,0.014883,0.000117
21968,0.014671,0.000150
21969,0.014898,0.000163
21970,0.015412,0.000284
21971,0.019188,0.000098
21972,0.015301,0.000130
21973,0.014669,0.000076
21974,0.018215,0.000229
21975,0.020748,0.000087
21976,0.019681,0.000056
21977,0.018917,0.000068
21978,0.015053,0.000057
21979,0.015022,0.000139
21980,0.014701,0.000119
21981,0.015003,0.000205
21982,0.014973,0.000138
21983,0.014923,0.000104
21984,0.018759,0.000077
21985,0.015064,0.000214
21986,0.014765,0.000200
21987,0.015641,0.000036
21988,0.015539,0.000037
21989,0.014657,0.000103
21990,0.015756,0.000110
21991,0.019104,0.000167
21992,0.014951,0.000244
21993,0.015396,0.000212
21994,0.015167,0.000250
21995,0.015146,0.000166
21996,0.014999,0.000115
21997,0.014507,0.000071
21998,0.019057,0.000150
21999,0.015683,0.000057
22000,0.015049,0.000165
22001,0.015264,0.000147
22002,0.014988,0.000186
22003,0.014993,0.000099
22004,0.015319,0.000070
22005,0.015196,0.000055
22006,0.017819,0.000180
22007,0.014974,0.000150
22008,0.015034,0.000064
22009,0.017831,0.000091
22010,0.016132,0.000164
22011,0.017288,0.000145
22012,0.015997,0.000124
22013,0.017086,0.000076
22014,0.014911,0.000151
22015,0.015317,0.000148
22016,0.014977,0.000055
22017,0.016160,0.000148
22018,0.014875,0.000197
22019,0.014656,0.000182
22020,0.018918,0.000177
22021,0.017961,0.000074
22022,0.015228,0.000093
22023,0.015304,0.000118
22024,0.014961,0.000212
22025,0.015322,0.000148
22026,0.014625,0.000157
22027,0.016579,0.000187
22028,0.016224,0.000082
22029,0.015172,0.000135
22030,0.014884,0.000222
22031,0.015351,0.000180
22032,0.015765,0.000104
22033,0.014718,0.000267
22034,0.015769,0.000204
22035,0.016999,0.000199
22036,0.015677,0.000122
22037,0.014532,0.000100
22038,0.014915,0.000175
22039,0.015272,0.000160
22040,0.015895,0.000077
22041,0.014952,0.000127
22042,0.018015,0.000176
22043,0.014935,0.000155
22044,0.015137,0.000126
22045,0.014848,0.000048
22046,0.014667,0.000177
22047,0.014758,0.000177
22048,0.015016,0.000203
22049,0.016472,0.000196
22050,0.015998,0.000202
22051,0.015140,0.000234
22052,0.016445,0.000119
22053,0.018410,0.000146
22054,0.014928,0.000086
22055,0.014933,0.000188
22056,0.016569,0.000097
22057,0.018378,0.000080
22058,0.014692,0.000180
22059,0.015400,0.000153
22060,0.015389,0.000140
22061,0.015488,0.000087
22062,0.014595,0.000091
22063,0.014860,0.000191
22064,0.017794,0.000135
22065,0.015278,0.000172
22066,0.015789,0.000227
22067,0.014951,0.000047
22068,0.014723,0.000093
22069,0.015018,0.000110
22070,0.015520,0.000171
22071,0.016222,0.000180
22072,0.018613,0.000159
22073,0.015296,0.000053
22074,0.016770,0.000161
22075,0.015470,0.000171
22076,0.014889,0.000134
22077,0.014891,0.000146
22078,0.016222,0.000060
22079,0.017027,0.000082
22080,0.015795,0.000055
22081,0.014770,0.000093
22082,0.015055,0.000043
22083,0.014685,0.000043
22084,0.015314,0.000078
22085,0.015596,0.000125
22086,0.016051,0.000230
22087,0.018196,0.000112
22088,0.015209,0.000091
22089,0.014993,0.000187
22090,0.014861,0.000157
22091,0.015253,0.000131
22092,0.014712,0.000274
22093,0.014521,0.000079
22094,0.017088,0.000100
22095,0.014083,0.000093
22096,0.015056,0.000118
22097,0.015212,0.000078
22098,0.015888,0.000170
22099,0.014729,0.000230
22100,0.015082,0.000162
22101,0.016321,0.000078
22102,0.017184,0.000180
22103,0.014968,0.000135
22104,0.015137,0.000122
22105,0.014890,0.000164
22106,0.015091,0.000151
22107,0.015073,0.000130
22108,0.014854,0.000077
22109,0.017550,0.000085
22110,0.015327,0.000224
22111,0.015034,0.000022
22112,0.015065,0.000117
22113,0.014831,0.000101
22114,0.014901,0.000031
22115,0.013707,0.000126
22116,0.016561,0.000078
22117,0.016291,0.000191
22118,0.014662,0.000239
22119,0.015472,0.000395
22120,0.014824,0.000197
22121,0.014992,0.000052
22122,0.014490,0.000091
22123,0.014487,0.000116
22124,0.019335,0.000171
22125,0.014912,0.000089
22126,0.014435,0.000077
22127,0.014865,0.000167
22128,0.015180,0.000035
22129,0.013652,0.000087
22130,0.015225,0.000201
22131,0.015605,0.000193
22132,0.016924,0.000152
22133,0.015280,0.000155
22134,0.014576,0.000122
22135,0.014971,0.000043
22136,0.014775,0.000164
22137,0.015731,0.000167
22138,0.014786,0.000133
22139,0.017689,0.000048
22140,0.015032,0.000036
22141,0.015467,0.000111
22142,0.019701,0.000224
22143,0.015947,0.000122
22144,0.014903,0.000077
22145,0.015040,0.000058
22146,0.017476,0.000143
22147,0.015203,0.000214
22148,0.017262,0.000214
22149,0.017823,0.000299
22150,0.015231,0.000115
22151,0.015019,0.000133
22152,0.015136,0.000132
22153,0.018332,0.000164
22154,0.015168,0.000140
22155,0.015434,0.000101
22156,0.015811,0.000137
22157,0.015067,0.000224
22158,0.015094,0.000116
22159,0.015220,0.000102
22160,0.014260,0.000173
22161,0.014751,0.000085
22162,0.015680,0.000148
22163,0.014868,0.000163
22164,0.014926,0.000182
22165,0.014499,0.000081
22166,0.015271,0.000086
22167,0.015251,0.000115
22168,0.019397,0.000199
22169,0.016046,0.000298
22170,0.014715,0.000184
22171,0.015225,0.000184
22172,0.015839,0.000223
22173,0.014873,0.000187
22174,0.015676,0.000085
22175,0.016519,0.000214
22176,0.016371,0.000200
22177,0.015382,0.000109
22178,0.014671,0.000118
22179,0.015200,0.000103
22180,0.014765,0.000078
22181,0.015006,0.000091
22182,0.015199,0.000094
22183,0.017653,0.000087
22184,0.015563,0.000101
22185,0.015618,0.000098
22186,0.015016,0.000093
22187,0.015251,0.000173
22188,0.015818,0.000035
22189,0.014506,0.000224
22190,0.016524,0.000250
22191,0.017794,0.000149
22192,0.014983,0.000208
22193,0.014439,0.000036
22194,0.015025,0.000278
22195,0.015253,0.000120
22196,0.015001,0.000086
22197,0.016517,0.000243
22198,0.017962,0.000224
22199,0.015089,0.000170
22200,0.015434,0.000176
22201,0.014925,0.000178
22202,0.014739,0.000056
22203,0.014760,0.000151
22204,0.015119,0.000069
22205,0.018150,0.000062
22206,0.014879,0.000221
